otime,o,h,l,c,vol,ctime,quoteAssetVolume,nTrades,buyBaseAssetV,buyQuoteAssetV,unused
2018-08-13,317.96,321.99000000,280.68000000,283.81,307713.22214,2018-08-13 23:59:59.999,94158006.48894560,141534.0,170319.23908000,52333358.83218000,0
2018-08-12,317.49,327.13000000,313.42000000,317.89,135524.79994,2018-08-12 23:59:59.999,43466733.74595540,77747.0,72044.60895000,23107632.44890000,0
2018-08-11,331.88,332.98000000,304.45000000,317.69,335634.67243,2018-08-11 23:59:59.999,106734997.23208700,167715.0,190429.83797000,60544879.17446210,0
2018-08-10,363.21,365.87000000,325.95000000,331.81,264274.13378,2018-08-10 23:59:59.999,93178451.14029400,165093.0,153430.86397000,54052552.89872920,0
2018-08-09,355.48,369.90000000,350.51000000,363.3,244268.20567,2018-08-09 23:59:59.999,88131409.53954460,137786.0,145454.80592000,52502002.37755500,0
2018-08-08,378.2,380.42000000,347.25000000,355.48,275047.10788,2018-08-08 23:59:59.999,100391980.19489900,170291.0,144570.45535000,52782619.65080610,0
2018-08-07,405.19,412.76000000,369.19000000,378.21,207706.11078,2018-08-07 23:59:59.999,83083795.04582170,123346.0,113801.12912000,45652241.94511330,0
2018-08-06,408.77,413.28000000,397.08000000,405.28,166496.42465,2018-08-06 23:59:59.999,67757484.94464980,98135.0,97590.22740000,39706844.48469720,0
2018-08-05,407.21,413.24000000,400.16000000,408.79,158913.77206,2018-08-05 23:59:59.999,64593904.83629980,78475.0,91537.60835000,37214420.73518310,0
2018-08-04,417.58,419.53000000,401.86000000,407.21,179498.57515,2018-08-04 23:59:59.999,73796154.80386840,102597.0,96430.98330000,39664944.54014030,0
2018-08-03,410.62,420.01000000,396.61000000,417.52,201156.61154,2018-08-03 23:59:59.999,82442762.71249700,122785.0,114911.02628000,47076755.61890580,0
2018-08-02,420.37,425.52000000,407.43000000,410.62,178421.10672,2018-08-02 23:59:59.999,74102793.62542670,103504.0,105752.67959000,43924828.97270880,0
2018-08-01,432.2,434.99000000,406.55000000,420.41,209570.0844,2018-08-01 23:59:59.999,88066594.00855250,122508.0,115837.44289000,48707330.00433190,0
2018-07-31,456.19,457.30000000,427.00000000,432.22,214913.57229,2018-07-31 23:59:59.999,94399725.75134350,117935.0,118282.94441000,51983444.12760760,0
2018-07-30,466.4,469.79000000,446.10000000,456.23,179581.79415,2018-07-30 23:59:59.999,82428123.80692930,103093.0,102539.77663000,47101227.29554600,0
2018-07-29,468.44,472.00000000,461.60000000,466.4,138747.56334,2018-07-29 23:59:59.999,64627164.92265950,79843.0,84060.13513000,39153536.92298920,0
2018-07-28,470.09,472.00000000,460.82000000,469.29,156862.59361,2018-07-28 23:59:59.999,73310723.77667840,81561.0,89123.41730000,41662718.77977410,0
2018-07-27,462.17,474.00000000,455.84000000,470.09,198304.79211,2018-07-27 23:59:59.999,92234746.45676790,108861.0,113018.96187000,52575063.67718010,0
2018-07-26,472.11,485.00000000,460.00000000,462.64,173976.2192,2018-07-26 23:59:59.999,82819272.57300700,107846.0,95773.24069000,45626553.01159210,0
2018-07-25,479.24,485.77000000,464.00000000,472.1,170475.54936,2018-07-25 23:59:59.999,80868121.11250760,118086.0,94194.88985000,44696542.63729050,0
2018-07-24,450.05,484.27000000,448.47000000,479.28,158286.759,2018-07-24 23:59:59.999,74269738.41783400,112642.0,76360.60296000,35882686.71978130,0
2018-07-23,457.47,469.82000000,447.11000000,450.05,106561.46081,2018-07-23 23:59:59.999,49054903.28138910,86295.0,51980.77017000,23937332.08969020,0
2018-07-22,460.23,472.20000000,454.19000000,457.47,60684.89595,2018-07-22 23:59:59.999,28129475.21383080,53867.0,28621.80676000,13284492.47408280,0
2018-07-21,449.04,468.97000000,441.18000000,460.23,74259.64067,2018-07-21 23:59:59.999,34051603.36042300,66636.0,37303.33186000,17121844.75641110,0
2018-07-20,468.7,471.02000000,440.00000000,449.04,160873.38244,2018-07-20 23:59:59.999,73878492.44252780,123785.0,81057.29032000,37275783.68507770,0
2018-07-19,479.4,484.15000000,462.57000000,468.57,171308.06705,2018-07-19 23:59:59.999,81153216.49101450,121771.0,97244.90030000,46084638.39383530,0
2018-07-18,498.89,515.47000000,468.01000000,479.41,236137.8071,2018-07-18 23:59:59.999,116671540.51528840,173309.0,122445.16627000,60554380.19839700,0
2018-07-17,478.49,512.00000000,465.29000000,498.76,215318.06761,2018-07-17 23:59:59.999,104290230.16178820,144066.0,118908.05146000,57519967.57733730,0
2018-07-16,449.79,480.57000000,444.03000000,478.49,172440.71343,2018-07-16 23:59:59.999,80398354.46332060,116672.0,99228.45035000,46259198.09739170,0
2018-07-15,433.2,455.00000000,430.52000000,449.78,140415.27048,2018-07-15 23:59:59.999,62248916.05994890,78257.0,83636.14838000,37050781.76523650,0
2018-07-14,432.43,440.00000000,428.26000000,433.19,122253.69397,2018-07-14 23:59:59.999,53029892.40318110,79509.0,72906.83361000,31627671.97026280,0
2018-07-13,431.14,442.47000000,424.62000000,432.46,150320.32532,2018-07-13 23:59:59.999,65466673.80491960,99117.0,81371.87673000,35442637.90631020,0
2018-07-12,444.99,445.36000000,416.94000000,431.14,181877.07924,2018-07-12 23:59:59.999,78631113.02919770,111503.0,101290.82828000,43799024.45252790,0
2018-07-11,432.55,452.69000000,424.20000000,444.99,159022.59726,2018-07-11 23:59:59.999,69570597.66509430,112252.0,85990.23185000,37626468.19220380,0
2018-07-10,471.73,473.23000000,427.69000000,432.48,173640.9762,2018-07-10 23:59:59.999,77742521.13094950,121085.0,86136.91190000,38596149.00791720,0
2018-07-09,486.55,488.98000000,468.20000000,471.71,89532.14109,2018-07-09 23:59:59.999,42954426.83830440,75974.0,42046.28842000,20161141.60239640,0
2018-07-08,485.57,495.98000000,482.05000000,486.77,144703.13626,2018-07-08 23:59:59.999,70523945.98891190,104195.0,72900.66177000,35521670.84292980,0
2018-07-07,470.48,487.99000000,461.50000000,485.57,83629.95382,2018-07-07 23:59:59.999,39311721.86036250,75732.0,44789.14274000,21045022.55366930,0
2018-07-06,467.79,476.00000000,451.29000000,470.47,100428.64802,2018-07-06 23:59:59.999,46633547.16907950,94081.0,50022.13364000,23236164.83678210,0
2018-07-05,467.19,480.00000000,458.80000000,467.87,125806.0083,2018-07-05 23:59:59.999,59119270.51983000,113667.0,68023.88405000,31983980.12235000,0
2018-07-04,461.78,482.70000000,458.02000000,467.38,101886.20199,2018-07-04 23:59:59.999,48042056.08160800,81396.0,56616.48256000,26709736.96281030,0
2018-07-03,476.32,486.98000000,457.00000000,461.82,186954.55478,2018-07-03 23:59:59.999,88130206.04725610,139942.0,100598.37695000,47425966.69805430,0
2018-07-02,452.14,481.83000000,444.16000000,476.25,182585.11018,2018-07-02 23:59:59.999,84408714.71167760,135295.0,103107.08134000,47585181.31463040,0
2018-07-01,454.2,457.77000000,443.73000000,452.1,111226.62846,2018-07-01 23:59:59.999,50173671.42015970,78500.0,58019.06401000,26169646.60723400,0
2018-06-30,434.77,463.15000000,434.51000000,454.09,157169.20242,2018-06-30 23:59:59.999,70748384.85444280,105384.0,84447.23839000,38033789.76646680,0
2018-06-29,420.48,442.00000000,404.48000000,434.77,159495.30942,2018-06-29 23:59:59.999,66573394.28228510,114615.0,83281.89126000,34768163.98523170,0
2018-06-28,441.36,443.96000000,416.45000000,420.22,112309.56714,2018-06-28 23:59:59.999,48557224.76561240,120860.0,57541.85073000,24897298.10953150,0
2018-06-27,429.81,445.95000000,420.19000000,441.64,99156.36437,2018-06-27 23:59:59.999,42947280.71643460,73853.0,51876.04316000,22485963.87603240,0
2018-06-26,459.04,460.81000000,429.00000000,429.34,84003.09976,2018-06-26 23:59:59.999,37307967.11219800,64251.0,45306.56025000,20120626.75684870,0
2018-06-25,454.29,474.47000000,444.37000000,458.7,122942.1165,2018-06-25 23:59:59.999,56436062.44757660,113720.0,61114.96078000,28055559.38288140,0
2018-06-24,473.4,475.81000000,419.53000000,454.41,198264.10079,2018-06-24 23:59:59.999,88505534.65578150,152764.0,96864.99156000,43192475.36626380,0
2018-06-23,462.4,481.00000000,455.00000000,473.41,94465.26834,2018-06-23 23:59:59.999,44316379.46527180,85397.0,46591.24954000,21868421.36498030,0
2018-06-22,526.32,526.44000000,450.00000000,462.09,212659.53437,2018-06-22 23:59:59.999,102306774.81751460,166517.0,96751.89677000,46556980.23866040,0
2018-06-21,536.34,544.98000000,521.11000000,526.18,79862.90544,2018-06-21 23:59:59.999,42586318.49971900,77470.0,37743.66385000,20155119.41846380,0
2018-06-20,537.68,542.02000000,515.08000000,536.49,123892.0424,2018-06-20 23:59:59.999,65285793.65462760,99322.0,64181.93764000,33814887.60684230,0
2018-06-19,517.77,548.20000000,510.01000000,537.97,148148.38064,2018-06-19 23:59:59.999,78382588.53598990,130777.0,81412.28126000,43070607.63199130,0
2018-06-18,497.15,524.48000000,487.27000000,517.95,143826.68272,2018-06-18 23:59:59.999,72402471.35087380,119818.0,82746.72120000,41657563.35967150,0
2018-06-17,496.45,507.60000000,492.70000000,497.14,117316.93221,2018-06-17 23:59:59.999,58745118.71440180,92111.0,67766.32893000,33934667.22328460,0
2018-06-16,487.47,503.28000000,483.72000000,496.74,131095.45173,2018-06-16 23:59:59.999,64919187.05467420,96076.0,76269.81785000,37784360.16951100,0
2018-06-15,519.3,521.00000000,481.62000000,487.48,160532.53607,2018-06-15 23:59:59.999,80145974.85163280,122246.0,84537.20797000,42225020.20671690,0
2018-06-14,475.47,529.00000000,460.00000000,519.29,206093.0733,2018-06-14 23:59:59.999,102374389.99844290,156597.0,102710.51082000,50995462.21951220,0
2018-06-13,493.0,501.97000000,449.06000000,475.47,181842.19417,2018-06-13 23:59:59.999,86416386.63089360,134718.0,89431.85711000,42524293.00624590,0
2018-06-12,531.08,538.88000000,482.00000000,493.0,158223.14812,2018-06-12 23:59:59.999,81341580.82326960,121424.0,81506.65862000,41980494.28144510,0
2018-06-11,524.64,535.51000000,508.66000000,531.69,145813.07819,2018-06-11 23:59:59.999,76462994.86970180,117598.0,77140.98055000,40457311.09188900,0
2018-06-10,592.44,592.87000000,501.13000000,524.11,190350.58429,2018-06-10 23:59:59.999,103749727.24061780,145196.0,93837.46324000,51219191.49688230,0
2018-06-09,599.29,608.97000000,591.00000000,592.87,38908.0653,2018-06-09 23:59:59.999,23425391.98000990,40208.0,19934.76281000,12016285.17760160,0
2018-06-08,605.2,608.45000000,593.33000000,598.68,49228.00755,2018-06-08 23:59:59.999,29570758.38314740,49881.0,23316.17774000,14007954.69500650,0
2018-06-07,606.68,618.00000000,598.24000000,605.16,60174.1888,2018-06-07 23:59:59.999,36622061.39579840,61247.0,26952.13447000,16412936.16756690,0
2018-06-06,609.29,613.35000000,593.40000000,607.4,70152.92117,2018-06-06 23:59:59.999,42406036.33597880,71275.0,32056.28186000,19383741.34556910,0
2018-06-05,591.02,614.00000000,570.36000000,609.05,89053.74351,2018-06-05 23:59:59.999,52918830.20922890,86957.0,44401.66940000,26411381.78945780,0
2018-06-04,619.66,625.47000000,580.15000000,591.02,96339.44507,2018-06-04 23:59:59.999,57791317.72689690,86009.0,49160.85834000,29506398.83430720,0
2018-06-03,590.85,628.81000000,590.10000000,619.66,84123.33235,2018-06-03 23:59:59.999,51660963.90703360,83803.0,40226.93765000,24693632.86545540,0
2018-06-02,579.0,599.17000000,572.90000000,590.85,80258.14719,2018-06-02 23:59:59.999,47346968.13181880,81067.0,34652.44538000,20427136.53536490,0
2018-06-01,577.81,590.26000000,564.93000000,579.0,83840.84162,2018-06-01 23:59:59.999,48334174.76458640,85475.0,43154.52060000,24878100.16348540,0
2018-05-31,557.87,586.73000000,552.98000000,577.81,100101.52276,2018-05-31 23:59:59.999,57312700.87005420,88463.0,52802.56771000,30225262.62021690,0
2018-05-30,567.09,585.83000000,541.20000000,557.19,122132.2701,2018-05-30 23:59:59.999,68698935.18235030,94311.0,62301.91063000,35039310.07859430,0
2018-05-29,511.5,573.43000000,510.00000000,567.36,189082.83788,2018-05-29 23:59:59.999,103113233.70003000,128067.0,98238.03770000,53465712.40357530,0
2018-05-28,570.81,576.20000000,506.11000000,511.5,153197.83278,2018-05-28 23:59:59.999,81950608.39014620,136137.0,72896.65930000,38990869.40202700,0
2018-05-27,586.03,592.00000000,557.43000000,570.4,97097.26713,2018-05-27 23:59:59.999,55737244.51910230,90855.0,49860.49139000,28594913.18096400,0
2018-05-26,585.56,607.62000000,578.32000000,586.0,77654.12532,2018-05-26 23:59:59.999,46205282.68535490,76446.0,39888.62561000,23724451.19056690,0
2018-05-25,602.08,617.46000000,568.70000000,585.55,118076.26273,2018-05-25 23:59:59.999,70118224.93431350,115243.0,58137.51406000,34559969.40270940,0
2018-05-24,577.19,612.10000000,550.00000000,602.18,195854.62497,2018-05-24 23:59:59.999,114324332.26096410,159755.0,97510.70429000,56938498.13464700,0
2018-05-23,640.86,669.00000000,560.00000000,577.19,257099.77096,2018-05-23 23:59:59.999,155638543.76086570,203100.0,120864.87161000,73183522.63475080,0
2018-05-22,697.1,699.60000000,637.32000000,640.99,107059.5769,2018-05-22 23:59:59.999,72112726.83634800,110915.0,50607.50277000,34122130.87636410,0
2018-05-21,716.16,720.46000000,688.00000000,696.7,96085.15451,2018-05-21 23:59:59.999,67799023.54998430,89438.0,43697.48560000,30857840.28836450,0
2018-05-20,697.0,729.88000000,688.40000000,716.16,86004.7409,2018-05-20 23:59:59.999,61227466.29248830,91685.0,43571.09472000,31042626.10700530,0
2018-05-19,693.26,717.80000000,682.31000000,697.0,88828.85641,2018-05-19 23:59:59.999,62026599.80977050,99860.0,45052.07989000,31452211.21519650,0
2018-05-18,667.62,694.90000000,656.00000000,692.6,106541.66307,2018-05-18 23:59:59.999,72118376.52380140,114419.0,54699.90084000,37057267.62121270,0
2018-05-17,706.8,719.25000000,662.00000000,667.62,106723.38375,2018-05-17 23:59:59.999,74320001.25376880,109610.0,51643.55118000,35999130.55302080,0
2018-05-16,704.91,712.84000000,673.52000000,706.29,118902.46895,2018-05-16 23:59:59.999,82315246.51320330,121956.0,59502.98405000,41222835.60421820,0
2018-05-15,727.49,740.00000000,695.00000000,704.91,127191.21863,2018-05-15 23:59:59.999,91869541.84247220,115906.0,65194.99165000,47126392.06289730,0
2018-05-14,729.08,743.90000000,686.00000000,727.49,183466.9224,2018-05-14 23:59:59.999,131397089.11491410,152787.0,89358.81076000,64060315.62225620,0
2018-05-13,684.56,742.00000000,666.31000000,729.08,136022.39207,2018-05-13 23:59:59.999,96516164.98418590,116733.0,70003.23059000,49661581.19954880,0
2018-05-12,676.96,690.20000000,633.20000000,684.11,166801.07487,2018-05-12 23:59:59.999,111101666.32392630,159177.0,78843.94356000,52499825.00380480,0
2018-05-11,722.52,737.23000000,663.00000000,676.96,216953.54991,2018-05-11 23:59:59.999,150336847.82806850,192008.0,101003.74344000,69952774.71207490,0
2018-05-10,752.4,769.88000000,720.00000000,722.52,102019.29933,2018-05-10 23:59:59.999,76658823.46303080,99850.0,51561.01377000,38797465.57447480,0
2018-05-09,748.99,760.74000000,710.26000000,751.75,112353.37758,2018-05-09 23:59:59.999,82933836.45451400,104593.0,56905.42297000,42032849.91733500,0
2018-05-08,753.0,777.00000000,720.02000000,748.99,135106.19621,2018-05-08 23:59:59.999,101156197.25733180,126971.0,65785.64028000,49239934.89447100,0
2018-05-07,794.3,799.14000000,701.00000000,752.49,284237.06328,2018-05-07 23:59:59.999,210066185.28612950,232411.0,128638.27791000,95026417.28709860,0
2018-05-06,819.5,839.99000000,752.49000000,794.3,166871.16002,2018-05-06 23:59:59.999,132187629.45068900,154829.0,83663.13801000,66427974.42341990,0
2018-05-05,785.8,832.66000000,781.56000000,819.5,128631.18764,2018-05-05 23:59:59.999,104594301.60936390,121136.0,68646.32685000,55817590.00757500,0
2018-05-04,779.0,810.00000000,756.91000000,785.99,179924.40215,2018-05-04 23:59:59.999,141283262.92413220,161690.0,90632.87892000,71235800.14789630,0
2018-05-03,688.55,792.08000000,685.39000000,779.0,229419.209,2018-05-03 23:59:59.999,169982888.33833640,210459.0,118584.02308000,87775109.77360090,0
2018-05-02,671.99,691.99000000,663.00000000,688.56,86185.5033,2018-05-02 23:59:59.999,58547697.50570350,97534.0,47460.17330000,32261968.39361990,0
2018-05-01,670.78,675.60000000,627.58000000,672.0,133123.66675,2018-05-01 23:59:59.999,87065924.85114830,120421.0,60363.54848000,39426790.59210050,0
2018-04-30,690.85,695.30000000,662.20000000,670.78,112494.9172,2018-04-30 23:59:59.999,76654028.97975390,109155.0,56599.46199000,38596782.92233760,0
2018-04-29,683.5,700.49000000,665.28000000,690.85,110020.23869,2018-04-29 23:59:59.999,75235079.30184480,121177.0,52218.32161000,35747869.59125030,0
2018-04-28,643.41,694.90000000,638.76000000,682.86,113128.36337,2018-04-28 23:59:59.999,76596615.43294750,114761.0,58734.58851000,39786611.31266020,0
2018-04-27,661.51,686.82000000,635.73000000,643.46,134803.48389,2018-04-27 23:59:59.999,89621495.41790060,132051.0,65494.83214000,43584183.33973510,0
2018-04-26,617.73,666.19000000,600.00000000,661.51,155754.00815,2018-04-26 23:59:59.999,98084636.57769930,150017.0,76481.83444000,48219285.06520120,0
2018-04-25,701.16,703.30000000,593.83000000,618.0,341439.50428,2018-04-25 23:59:59.999,218497368.19349800,309129.0,168602.81904000,107875026.52506130,0
2018-04-24,644.58,712.99000000,643.76000000,701.58,171437.66972,2018-04-24 23:59:59.999,118180314.71657870,159888.0,91426.36964000,62994280.59660920,0
2018-04-23,620.67,649.11000000,618.02000000,645.09,77475.70793,2018-04-23 23:59:59.999,49473079.44494780,88353.0,39248.30497000,25074915.27186450,0
2018-04-22,604.87,643.49000000,589.00000000,620.92,120127.3728,2018-04-22 23:59:59.999,74788729.84931920,122258.0,61246.48956000,38184257.04330510,0
2018-04-21,616.8,624.50000000,570.23000000,604.87,159364.95353,2018-04-21 23:59:59.999,95664939.94081830,159407.0,78153.60888000,46861099.64117870,0
2018-04-20,568.14,622.17000000,556.50000000,617.09,160209.03951,2018-04-20 23:59:59.999,93907683.47732830,153184.0,74320.28896000,43506166.78881280,0
2018-04-19,526.49,571.61000000,521.03000000,568.14,112235.77328,2018-04-19 23:59:59.999,61044208.31751140,100508.0,58720.48369000,31889417.11774140,0
2018-04-18,502.56,526.99000000,501.12000000,526.09,73161.95251,2018-04-18 23:59:59.999,37673780.83688760,68912.0,40719.86775000,20988712.96744070,0
2018-04-17,512.09,521.20000000,500.02000000,502.56,96541.96382,2018-04-17 23:59:59.999,49273622.85307060,91563.0,46910.09255000,23946544.54982590,0
2018-04-16,533.88,538.00000000,497.31000000,511.46,130359.52549,2018-04-16 23:59:59.999,66652300.80679620,103147.0,60079.00406000,30729925.47762470,0
2018-04-15,502.68,535.00000000,502.51000000,533.88,108739.15395,2018-04-15 23:59:59.999,56506254.97253160,93171.0,57139.99073000,29710349.75776470,0
2018-04-14,494.69,515.00000000,485.58000000,502.68,121283.3338,2018-04-14 23:59:59.999,60727364.27405790,98631.0,60998.98842000,30544457.20975630,0
2018-04-13,494.3,530.00000000,480.22000000,495.11,251752.08782,2018-04-13 23:59:59.999,127274585.04245970,206506.0,123872.45036000,62548394.17205760,0
2018-04-12,429.9,499.00000000,412.88000000,495.67,249766.38316,2018-04-12 23:59:59.999,113968625.28633960,202769.0,121547.23979000,55471535.40865620,0
2018-04-11,415.53,433.54000000,410.38000000,429.52,86706.68627,2018-04-11 23:59:59.999,36371404.22510470,76885.0,44672.00021000,18743004.71810890,0
2018-04-10,399.25,418.68000000,391.40000000,416.07,81394.29605,2018-04-10 23:59:59.999,32805764.10197230,73634.0,39654.82636000,16004029.83185100,0
2018-04-09,400.4,431.99000000,387.10000000,399.44,151653.50413,2018-04-09 23:59:59.999,61605245.86727480,122647.0,81164.60858000,33028431.07245560,0
2018-04-08,384.51,404.05000000,384.00000000,400.4,57395.52936,2018-04-08 23:59:59.999,22720923.54700050,61290.0,31269.11717000,12384767.57747670,0
2018-04-07,368.89,394.75000000,368.28000000,384.51,71463.42848,2018-04-07 23:59:59.999,27442723.65521810,65341.0,39310.34310000,15088027.53374130,0
2018-04-06,381.56,385.91000000,362.54000000,368.89,74458.69141,2018-04-06 23:59:59.999,27645272.51650700,69396.0,36948.37773000,13722741.93768630,0
2018-04-05,378.15,387.03000000,365.61000000,381.22,120314.05875,2018-04-05 23:59:59.999,45411126.89561740,103370.0,60702.08220000,22942001.54386410,0
2018-04-04,415.0,416.50000000,370.00000000,378.16,140598.39668,2018-04-04 23:59:59.999,54594624.75694240,132792.0,69080.32064000,26802920.54293460,0
2018-04-03,385.0,419.08000000,380.13000000,415.01,137897.55565,2018-04-03 23:59:59.999,55385110.15483810,118778.0,72741.86375000,29203166.49757170,0
2018-04-02,378.58,394.87000000,375.00000000,385.05,113242.14191,2018-04-02 23:59:59.999,43596858.50247120,95810.0,60918.09989000,23456311.31964970,0
2018-04-01,393.93,399.91000000,356.90000000,378.58,150493.99422,2018-04-01 23:59:59.999,56620178.35434070,119329.0,71969.44590000,27073234.65485070,0
2018-03-31,392.4,419.40000000,388.52000000,393.92,167833.59399,2018-03-31 23:59:59.999,67461541.58866280,134396.0,85749.94972000,34500084.51846050,0
2018-03-30,383.87,412.04000000,366.00000000,392.43,292254.79437,2018-03-30 23:59:59.999,112316125.32671660,232555.0,139653.28026000,53711196.76924220,0
2018-03-29,446.07,449.43000000,380.00000000,384.0,225341.94316,2018-03-29 23:59:59.999,91719449.93042180,176576.0,105223.74466000,42823913.34205660,0
2018-03-28,448.5,466.00000000,440.14000000,446.67,89895.47885,2018-03-28 23:59:59.999,40547475.95366830,90706.0,43268.16083000,19526756.91968050,0
2018-03-27,485.0,491.55000000,446.00000000,448.5,138188.76042,2018-03-27 23:59:59.999,63816245.42740860,139179.0,61442.73325000,28392464.63633370,0
2018-03-26,523.95,527.67000000,465.56000000,485.0,151084.23688,2018-03-26 23:59:59.999,74104022.13000240,144216.0,76715.81596000,37587633.55547330,0
2018-03-25,521.17,536.00000000,512.00000000,523.74,71903.1713,2018-03-25 23:59:59.999,37482165.18208220,90242.0,33854.54926000,17655912.67093830,0
2018-03-24,543.2,545.99000000,518.63000000,520.22,87710.78945,2018-03-24 23:59:59.999,46963103.45073160,104841.0,41522.36464000,22242100.38139730,0
2018-03-23,539.78,544.72000000,506.71000000,543.03,106416.06746,2018-03-23 23:59:59.999,55542669.04309830,122067.0,53573.84272000,27978541.85792030,0
2018-03-22,559.15,578.60000000,516.00000000,539.92,111106.19916,2018-03-22 23:59:59.999,60459505.60659080,123941.0,55271.47004000,30077484.37141800,0
2018-03-21,557.0,590.52000000,545.11000000,559.17,117019.17321,2018-03-21 23:59:59.999,66572210.67095110,139151.0,57668.25343000,32774544.67269290,0
2018-03-20,556.88,567.87000000,515.00000000,557.0,135426.91549,2018-03-20 23:59:59.999,73696454.55947950,141920.0,67726.94222000,36860017.18479350,0
2018-03-19,537.39,560.00000000,515.80000000,556.88,184798.77062,2018-03-19 23:59:59.999,99812549.63890140,190236.0,91723.14578000,49567220.40022150,0
2018-03-18,547.98,560.00000000,450.00000000,537.0,248817.226,2018-03-18 23:59:59.999,125170992.06325350,273110.0,114393.25553000,57727396.53869080,0
2018-03-17,599.03,609.26000000,544.00000000,546.95,68022.4592,2018-03-17 23:59:59.999,39167671.24789790,85603.0,32527.71191000,18706692.77826370,0
2018-03-16,608.83,625.30000000,584.15000000,599.05,64720.20994,2018-03-16 23:59:59.999,39356556.47210970,84631.0,33403.29506000,20344035.08702480,0
2018-03-15,610.1,621.12000000,570.00000000,608.83,94426.72453,2018-03-15 23:59:59.999,56487242.00878460,139923.0,46470.38535000,27835899.84016650,0
2018-03-14,690.16,703.54000000,585.00000000,610.1,89904.25415,2018-03-14 23:59:59.999,57785217.48530550,139296.0,39532.62564000,25438176.25918170,0
2018-03-13,696.52,713.76000000,680.00000000,689.94,55735.18315,2018-03-13 23:59:59.999,38651705.85401960,110481.0,26716.95139000,18575299.55125520,0
2018-03-12,721.0,740.50000000,676.31000000,697.11,67732.85988,2018-03-12 23:59:59.999,48042091.34638400,107566.0,31034.85323000,22068909.99726320,0
2018-03-11,680.58,735.00000000,659.15000000,720.85,73967.35869,2018-03-11 23:59:59.999,51773437.86712320,108011.0,38421.73903000,26903570.28100540,0
2018-03-10,723.65,745.00000000,673.06000000,680.58,63012.67972,2018-03-10 23:59:59.999,45345997.50423290,98429.0,31800.29863000,22911200.99151190,0
2018-03-09,695.48,727.92000000,640.00000000,723.71,116545.37303,2018-03-09 23:59:59.999,79262060.75400760,174238.0,60668.11131000,41319376.25041640,0
2018-03-08,749.02,772.07000000,684.00000000,695.46,76312.77819,2018-03-08 23:59:59.999,55751521.78456150,124325.0,36044.50510000,26338275.29885890,0
2018-03-07,813.31,826.20000000,718.40000000,749.9,109013.2838,2018-03-07 23:59:59.999,83030975.90436890,157657.0,48470.06648000,36781464.41114630,0
2018-03-06,849.81,853.18000000,803.01000000,813.11,48658.06883,2018-03-06 23:59:59.999,40340972.83291270,90220.0,22191.73389000,18401910.62372530,0
2018-03-05,866.61,871.75000000,847.20000000,849.84,30567.79813,2018-03-05 23:59:59.999,26391332.15467580,61568.0,12799.98986000,11065449.08685750,0
2018-03-04,856.51,868.00000000,836.24000000,866.66,29735.01829,2018-03-04 23:59:59.999,25364732.86436440,64562.0,15317.96521000,13061032.86512280,0
2018-03-03,856.27,870.78000000,852.30000000,856.02,34170.2942,2018-03-03 23:59:59.999,29487108.37488000,65375.0,15376.67570000,13272220.34219830,0
2018-03-02,870.63,876.22000000,850.00000000,856.28,39436.26006,2018-03-02 23:59:59.999,34068626.38325950,77178.0,18068.41456000,15614620.31652370,0
2018-03-01,853.5,879.96000000,848.65000000,870.63,43785.00503,2018-03-01 23:59:59.999,37976139.75173690,89476.0,22585.28400000,19603857.33727670,0
2018-02-28,871.84,891.00000000,850.30000000,853.5,53620.45209,2018-02-28 23:59:59.999,46744924.41977600,102553.0,27052.02562000,23576664.62001030,0
2018-02-27,867.98,897.49000000,860.69000000,870.11,63487.68425,2018-02-27 23:59:59.999,55793476.98017200,113151.0,31371.55804000,27569970.85346770,0
2018-02-26,841.46,882.00000000,833.00000000,867.98,74911.4656,2018-02-26 23:59:59.999,64498089.20357200,135463.0,40273.49778000,34652951.89291830,0
2018-02-25,833.92,849.50000000,813.18000000,841.19,59431.26474,2018-02-25 23:59:59.999,49520472.19407260,134040.0,30059.73273000,25066747.78495790,0
2018-02-24,851.59,875.00000000,805.00000000,833.94,89311.5794,2018-02-24 23:59:59.999,75082869.27221530,180745.0,42475.83266000,35742853.26644500,0
2018-02-23,801.47,885.00000000,785.99000000,851.6,154507.41338,2018-02-23 23:59:59.999,130147658.00644790,283445.0,78138.49259000,65812197.02366920,0
2018-02-22,836.35,871.96000000,786.60000000,801.49,137561.85113,2018-02-22 23:59:59.999,112939926.71690960,265430.0,66047.98885000,54235297.72227190,0
2018-02-21,882.99,908.88000000,812.87000000,835.89,176200.55151,2018-02-21 23:59:59.999,151739402.98468700,324214.0,87081.74410000,75003256.84745940,0
2018-02-20,939.17,961.00000000,873.00000000,882.99,120056.67502,2018-02-20 23:59:59.999,111258169.98269990,225795.0,51589.65011000,47882656.04060700,0
2018-02-19,911.0,956.22000000,906.04000000,938.11,80099.49534,2018-02-19 23:59:59.999,75083849.37544660,188985.0,39939.92617000,37449846.39561810,0
2018-02-18,969.99,978.50000000,897.00000000,911.0,160129.79518,2018-02-18 23:59:59.999,149501060.85399620,287445.0,76779.45418000,71653112.03809310,0
2018-02-17,938.6,974.00000000,933.48000000,969.99,110091.03618,2018-02-17 23:59:59.999,105637458.53230330,224139.0,55838.89511000,53589187.40533720,0
